"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
726,16-01-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,27,62,NA
726,20-01-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,29,67,NA
726,23-01-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,28,63,NA
726,27-01-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,30,65,NA
726,30-01-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,30,62,NA
726,04-07-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,25,65,NA
726,04-10-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,30,70,NA
726,17-04-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,28,62,NA
726,21-04-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,29,65,NA
726,24-04-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,28,66,NA
726,28-04-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,28,72,NA
726,05-08-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,29,72,NA
726,05-12-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,28,69,NA
726,15-05-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,29,72,NA
726,19-05-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,29,70,NA
726,22-05-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,28,73,NA
726,26-05-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,29,73,NA
726,29-05-14,Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar, Unnao",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,28,66,NA
727,01-03-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,31,73,NA
727,01-10-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,29,77,NA
727,17-01-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,12,33,62,NA
727,21-01-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,10,29,70,NA
727,24-01-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,10,30,71,NA
727,28-01-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,10,29,71,NA
727,31-01-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,31,74,NA
727,04-04-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,32,79,NA
727,04-11-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,12,30,82,NA
727,15-04-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,32,68,NA
727,22-04-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,30,82,NA
727,29-04-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,30,83,NA
727,05-02-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,29,84,NA
727,05-06-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,12,30,89,NA
727,05-09-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,31,86,NA
727,16-05-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,32,94,NA
727,20-05-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,30,83,NA
727,23-05-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,30,87,NA
727,27-05-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,11,30,89,NA
727,30-05-14,Uttar Pradesh,Unnao,"ICA Building, Industrial Area, Site 10, Unnao",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,NA,NA
362,05-05-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,33,141,NA
362,05-08-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,34,141,NA
362,15-05-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,33,149,NA
362,19-05-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,32,141,NA
362,22-05-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,33,153,NA
362,26-05-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,33,150,NA
362,29-05-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,34,149,NA
362,06-02-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,29,144,NA
362,06-05-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,137,NA
362,06-09-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,32,139,NA
362,06-12-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,139,NA
362,16-06-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,31,143,NA
362,19-06-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,31,142,NA
362,23-06-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,141,NA
362,26-06-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,32,142,NA
362,30-06-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,138,NA
362,07-03-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,116,NA
362,07-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,30,115,NA
362,07-10-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,29,128,NA
362,14-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,130,NA
362,17-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,135,NA
362,21-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,32,149,NA
362,24-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,149,NA
362,28-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,143,NA
362,31-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,31,147,NA
362,08-04-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,30,135,NA
362,08-07-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,133,NA
362,08-11-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,32,133,NA
362,14-08-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,31,128,NA
362,21-08-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,32,127,NA
362,25-08-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,135,NA
362,28-08-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,32,133,NA
362,10-09-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,33,145,NA
362,16-10-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,29,138,NA
362,20-10-14,Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar, Varanasi.",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,33,141,NA
