"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
733,16-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,44,NA
733,21-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,48,NA
733,23-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,45,NA
733,28-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,43,NA
733,30-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
733,02-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,34,NA
733,02-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
733,02-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,33,NA
733,13-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
733,18-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
733,20-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,33,NA
733,25-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
733,27-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,36,NA
733,03-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,44,NA
733,03-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,47,NA
733,03-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,39,NA
733,13-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,43,NA
733,18-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,39,NA
733,20-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,34,NA
733,25-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,37,NA
733,29-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,47,NA
733,04-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,37,NA
733,04-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,30,NA
733,04-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
733,04-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,34,NA
733,15-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,35,NA
733,17-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,39,NA
733,22-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,47,NA
733,24-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,43,NA
733,29-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
733,05-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,35,NA
733,05-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,05-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,16,NA
733,13-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
733,15-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
733,20-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,37,NA
733,22-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,39,NA
733,27-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,26,NA
733,29-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,33,NA
733,06-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
733,06-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,36,NA
733,06-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
733,06-12-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
733,17-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,21,NA
733,19-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
733,24-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
733,26-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,21,NA
733,07-01-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,27,NA
733,07-03-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,24,NA
733,07-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
733,07-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,27,NA
733,15-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
733,17-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
733,22-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,26,NA
733,24-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
733,29-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,31-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
733,08-05-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
733,08-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
733,08-12-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,27,NA
733,14-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
733,19-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,32,NA
733,21-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
733,26-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,24,NA
733,28-08-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,09-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
733,09-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,27,NA
733,09-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,13,NA
733,09-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
733,16-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,12,NA
733,18-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,16,NA
733,23-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,7,NA
733,25-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,11,NA
733,30-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,17,NA
733,10-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,10-07-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
733,10-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,15-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
733,16-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,19,NA
733,21-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,24,NA
733,23-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,28-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,13,NA
733,30-10-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
733,11-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,14,NA
733,11-06-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
733,11-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,24,NA
733,13-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,18-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,27,NA
733,20-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,29,NA
733,25-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,26,NA
733,27-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
733,12-02-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,26,NA
733,12-04-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
733,12-09-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,21,NA
733,12-11-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
733,16-12-14,Mizoram,Kolasib,"H. Lalthuama Building, Near D.C. Office, Project Veng, Kolasib",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
